"","site","Date","Si_load_kg.day","se.pred"
"629","Toolik",2000-07-19,116.6078785095,11.050436016692
"630","Toolik",2000-07-20,97.1739988254002,11.050436016692
"631","Toolik",2000-07-21,61.94173217868,11.050436016692
"632","Toolik",2000-07-22,44.45388443196,11.050436016692
"633","Toolik",2000-07-23,33.87211059696,11.050436016692
"634","Toolik",2000-07-24,30.38851549368,11.050436016692
"635","Toolik",2000-07-25,45.0136475451,11.050436016692
"636","Toolik",2000-07-26,55.01797114248,11.050436016692
"637","Toolik",2000-07-27,43.93613666511,11.050436016692
"638","Toolik",2000-07-28,34.1894003544,11.050436016692
"639","Toolik",2000-07-29,27.89304354954,11.050436016692
"640","Toolik",2000-07-30,23.56657001208,11.050436016692
"641","Toolik",2000-07-31,21.20558155272,11.050436016692
"642","Toolik",2000-08-01,17.67489717672,11.050436016692
"643","Toolik",2000-08-02,14.3441804373,11.050436016692
"644","Toolik",2000-08-03,12.06078884418,11.050436016692
"645","Toolik",2000-08-04,10.2213919332,11.050436016692
"646","Toolik",2000-08-05,8.60416593167998,11.050436016692
"647","Toolik",2000-08-06,8.83315150686,11.050436016692
"648","Toolik",2000-08-07,11.1040630272,11.050436016692
"649","Toolik",2000-08-08,12.9894172850057,11.050436016692
"650","Toolik",2000-08-09,14.1866304116143,11.050436016692
"651","Toolik",2000-08-10,14.0454117029571,11.050436016692
"652","Toolik",2000-08-11,13.7543136803743,11.050436016692
"653","Toolik",2000-08-12,13.9897041939514,11.050436016692
"654","Toolik",2000-08-13,36.9138193564628,11.050436016692
"655","Toolik",2000-08-14,175.1225516964,11.050436016692
"656","Toolik",2000-08-15,127.897587894082,11.050436016692
"657","Toolik",2000-08-16,140.800914937696,11.050436016692
"658","Toolik",2000-08-17,114.774943172975,11.050436016692
"659","Toolik",2000-08-18,103.45483765034,11.050436016692
"660","Toolik",2000-08-19,177.834956756791,11.050436016692
"661","Toolik",2000-08-20,177.204062497394,11.050436016692
"662","Toolik",2000-08-21,177.405333563185,11.050436016692
"663","Toolik",2000-08-22,158.863513300706,11.050436016692
"664","Toolik",2000-08-23,127.890898950905,11.050436016692
"665","Toolik",2000-08-24,108.557356426231,11.050436016692
"666","Toolik",2001-06-03,235.286931566369,11.050436016692
"667","Toolik",2001-06-04,192.185056307432,11.050436016692
"668","Toolik",2001-06-05,113.921422459102,11.050436016692
"669","Toolik",2001-06-06,98.1421347599021,11.050436016692
"670","Toolik",2001-06-07,96.7042661998369,11.050436016692
"671","Toolik",2001-06-08,91.7441103796216,11.050436016692
"672","Toolik",2001-06-09,83.9449305536321,11.050436016692
"673","Toolik",2001-06-10,76.0301166763382,11.050436016692
"674","Toolik",2001-06-11,117.506853317007,11.050436016692
"675","Toolik",2001-06-12,88.8056311856836,11.050436016692
"676","Toolik",2001-06-13,70.9934009316671,11.050436016692
"677","Toolik",2001-06-14,64.1970399228326,11.050436016692
"678","Toolik",2001-06-15,60.743844500147,11.050436016692
"679","Toolik",2001-06-16,58.994556163407,11.050436016692
"680","Toolik",2001-06-17,58.2569608721981,11.050436016692
"681","Toolik",2001-06-18,57.9223263570096,11.050436016692
"682","Toolik",2001-06-19,57.8872900815987,11.050436016692
"683","Toolik",2001-06-20,58.1407221122628,11.050436016692
"684","Toolik",2001-06-21,58.1605505470466,11.050436016692
"685","Toolik",2001-06-22,57.3656487761213,11.050436016692
"686","Toolik",2001-06-23,57.5901940176,11.050436016692
"687","Toolik",2001-06-24,64.8829795660875,11.050436016692
"688","Toolik",2001-06-25,72.042340734,11.050436016692
"689","Toolik",2001-06-26,79.9176209567623,11.050436016692
"690","Toolik",2001-06-27,147.63015285975,11.050436016692
"691","Toolik",2001-06-27,147.63015285975,11.050436016692
"692","Toolik",2001-06-28,203.16437031825,11.050436016692
"693","Toolik",2001-06-28,203.16437031825,11.050436016692
"694","Toolik",2001-06-28,203.16437031825,11.050436016692
"695","Toolik",2001-06-28,203.16437031825,11.050436016692
"696","Toolik",2001-06-29,112.81787790345,11.050436016692
"697","Toolik",2001-06-30,76.7400113376001,11.050436016692
"698","Toolik",2001-07-01,69.721916724,11.050436016692
"699","Toolik",2001-07-02,67.4143334045999,11.050436016692
"700","Toolik",2001-07-03,66.1645398888,11.050436016692
"701","Toolik",2001-07-04,66.1220746128,11.050436016692
"702","Toolik",2001-07-05,80.541462402,11.050436016692
"703","Toolik",2001-07-06,98.6609912399998,11.050436016692
"704","Toolik",2001-07-07,152.2679929227,11.050436016692
"705","Toolik",2001-07-08,131.919023307273,11.050436016692
"706","Toolik",2001-07-09,111.062616622691,11.050436016692
"707","Toolik",2001-07-10,101.988885539863,11.050436016692
"708","Toolik",2001-07-11,99.0566352530184,11.050436016692
"709","Toolik",2001-07-12,96.0863592417546,11.050436016692
"710","Toolik",2001-07-13,96.1968470881093,11.050436016692
