"","site","Date","Si_load_kg.day","se.pred"
"1","TW_Weir",1992-06-17,0.0685948028830906,0.0786009342681731
"2","TW_Weir",1992-06-18,0.0447122957472,0.0786009342681731
"3","TW_Weir",1992-06-19,0.0398639745216,0.0786009342681731
"4","TW_Weir",1992-06-20,0.0262168121953094,0.0786009342681731
"5","TW_Weir",1992-06-21,0.0355543556544,0.0786009342681731
"6","TW_Weir",1992-06-22,0.0398639745216,0.0786009342681731
"7","TW_Weir",1992-06-23,0.0398639745216,0.0786009342681731
"8","TW_Weir",1992-06-24,0.0409413792384,0.0786009342681731
"9","TW_Weir",1992-06-25,0.0956779067088,0.0786009342681731
"10","TW_Weir",1992-06-26,0.307497129984,0.0786009342681731
"11","TW_Weir",1992-06-27,0.20017407109843,0.0786009342681731
"12","TW_Weir",1992-06-28,0.092540370225865,0.0786009342681731
"13","TW_Weir",1992-06-29,0.0519629383008,0.0786009342681731
"14","TW_Weir",1992-06-30,0.0502885931328,0.0786009342681731
"15","TW_Weir",1992-07-01,0.946564494835467,0.0786009342681731
"16","TW_Weir",1992-07-02,0.2755195638624,0.0786009342681731
"17","TW_Weir",1992-07-03,0.13767011953416,0.0786009342681731
"18","TW_Weir",1992-07-04,0.06199299383328,0.0786009342681731
"19","TW_Weir",1992-07-05,0.04771325613744,0.0786009342681731
"20","TW_Weir",1992-07-07,0.03694479012,0.0786009342681731
"21","TW_Weir",1992-07-08,0.0373167512722286,0.0786009342681731
"22","TW_Weir",1992-07-09,0.0376887124244571,0.0786009342681731
"23","TW_Weir",1992-07-10,0.0380606735766857,0.0786009342681731
"24","TW_Weir",1992-07-11,0.0384326347289143,0.0786009342681731
"25","TW_Weir",1992-07-12,0.0388045958811429,0.0786009342681731
"26","TW_Weir",1992-07-13,0.0391765570333714,0.0786009342681731
"27","TW_Weir",1992-07-14,0.0395485181856,0.0786009342681731
"28","TW_Weir",1992-07-15,0.0403024934941714,0.0786009342681731
"29","TW_Weir",1992-07-16,0.0410564688027429,0.0786009342681731
"30","TW_Weir",1992-07-17,0.0418104441113143,0.0786009342681731
"31","TW_Weir",1992-07-18,0.0425644194198857,0.0786009342681731
"32","TW_Weir",1992-07-19,0.0433183947284571,0.0786009342681731
"33","TW_Weir",1992-07-20,0.0440723700370286,0.0786009342681731
"34","TW_Weir",1992-07-21,0.0448263453456,0.0786009342681731
"35","TW_Weir",1992-07-22,0.0449670874032,0.0786009342681731
"36","TW_Weir",1992-07-23,0.0451078294608,0.0786009342681731
"37","TW_Weir",1992-07-24,0.0452485715184,0.0786009342681731
"38","TW_Weir",1992-07-25,0.045389313576,0.0786009342681731
"39","TW_Weir",1992-07-26,0.0455300556336,0.0786009342681731
"40","TW_Weir",1992-07-27,0.0456707976912,0.0786009342681731
"41","TW_Weir",1992-07-28,0.0458115397488,0.0786009342681731
"42","TW_Weir",1992-07-29,0.0453692075677714,0.0786009342681731
"43","TW_Weir",1992-07-30,0.0449268753867429,0.0786009342681731
"44","TW_Weir",1992-07-31,0.0444845432057143,0.0786009342681731
"45","TW_Weir",1992-08-01,0.0440422110246857,0.0786009342681731
"46","TW_Weir",1992-08-02,0.0435998788436572,0.0786009342681731
"47","TW_Weir",1992-08-03,0.0431575466626286,0.0786009342681731
"48","TW_Weir",1992-08-04,0.0427152144816,0.0786009342681731
"49","TW_Weir",1992-08-05,0.0386383746579429,0.0786009342681731
"50","TW_Weir",1992-08-06,0.0397168193406857,0.0786009342681731
"51","TW_Weir",1992-08-07,0.0463946139874286,0.0786009342681731
"52","TW_Weir",1992-08-08,0.0615789833914286,0.0786009342681731
"53","TW_Weir",1992-08-09,0.152438034576343,0.0786009342681731
"54","TW_Weir",1992-08-10,0.155977616658291,0.0786009342681731
"55","TW_Weir",1992-08-11,0.0813731751648,0.0786009342681731
"56","TW_Weir",1992-08-12,0.081484798176,0.0786009342681731
"57","TW_Weir",1992-08-13,0.0815964211872,0.0786009342681731
"58","TW_Weir",1992-08-14,0.0817080441984,0.0786009342681731
"59","TW_Weir",1992-08-15,0.0818196672096,0.0786009342681731
"60","TW_Weir",1992-08-16,0.0819312902208,0.0786009342681731
"61","TW_Weir",1992-08-17,0.0951221587886136,0.0786009342681731
"62","TW_Weir",1992-08-18,0.1018001862144,0.0786009342681731
"63","TW_Weir",1992-08-19,0.11556604844101,0.0786009342681731
"64","TW_Weir",1992-08-20,0.168256599541007,0.0786009342681731
"65","TW_Weir",1992-08-21,0.133091537460242,0.0786009342681731
"66","TW_Weir",1992-08-22,0.119347824277183,0.0786009342681731
"67","TW_Weir",1992-08-23,0.119269813344878,0.0786009342681731
"68","TW_Weir",1992-08-24,0.113261921293442,0.0786009342681731
"69","TW_Weir",1992-08-25,0.894834891660837,0.0786009342681731
"70","TW_Weir",1992-08-26,1.63629781917427,0.0786009342681731
"71","TW_Weir",1992-08-27,0.493585969450057,0.0786009342681731
"72","TW_Weir",1992-08-28,0.195175723211481,0.0786009342681731
"73","TW_Weir",1992-08-29,0.207459768460793,0.0786009342681731
"74","TW_Weir",1993-05-30,0.145413063133833,0.0786009342681731
"75","TW_Weir",1993-06-09,0.937616685594121,0.0786009342681731
"76","TW_Weir",1993-06-23,0.0142618641678156,0.0786009342681731
"77","TW_Weir",1993-06-30,0.00141803602086916,0.0786009342681731
"78","TW_Weir",1993-07-07,0.671105557479424,0.0786009342681731
"79","TW_Weir",1993-07-14,0.00981214660331066,0.0786009342681731
"80","TW_Weir",1993-07-21,0.00278716966626398,0.0786009342681731
