,Date,Q,month,site
421,8/6/1993,NA,8,TW_Weir
422,8/7/1993,NA,8,TW_Weir
423,8/8/1993,NA,8,TW_Weir
424,8/9/1993,NA,8,TW_Weir
425,8/10/1993,NA,8,TW_Weir
426,8/11/1993,7.00E-05,8,TW_Weir
427,8/12/1993,NA,8,TW_Weir
428,8/13/1993,NA,8,TW_Weir
429,8/14/1993,NA,8,TW_Weir
430,8/15/1993,NA,8,TW_Weir
431,8/16/1993,NA,8,TW_Weir
432,8/17/1993,5.00E-04,8,TW_Weir
741,6/22/1994,0.00049,6,TW_Weir
742,6/23/1994,0.000475,6,TW_Weir
743,6/24/1994,0.000465,6,TW_Weir
744,6/25/1994,0.000465,6,TW_Weir
745,6/26/1994,0.000598333,6,TW_Weir
746,6/27/1994,0.000574286,6,TW_Weir
747,6/28/1994,0.000615,6,TW_Weir
748,6/29/1994,0.000403333,6,TW_Weir
749,6/30/1994,4.00E-04,6,TW_Weir
750,7/1/1994,4.00E-04,7,TW_Weir
751,7/2/1994,4.00E-04,7,TW_Weir
752,7/3/1994,0.00041,7,TW_Weir
753,7/4/1994,0.000435,7,TW_Weir
754,7/5/1994,0.00043,7,TW_Weir
755,7/6/1994,0.00182,7,TW_Weir
756,7/7/1994,0.001295,7,TW_Weir
757,7/8/1994,0.00044,7,TW_Weir
758,7/9/1994,0.00043,7,TW_Weir
759,7/10/1994,0.000415,7,TW_Weir
760,7/11/1994,0.000405,7,TW_Weir
761,7/12/1994,0.000395,7,TW_Weir
762,7/13/1994,0.000406667,7,TW_Weir
763,7/14/1994,0.00320125,7,TW_Weir
764,7/15/1994,0.000664,7,TW_Weir
765,7/16/1994,0.00043,7,TW_Weir
766,7/17/1994,0.000435,7,TW_Weir
767,7/18/1994,0.00044,7,TW_Weir
768,7/19/1994,0.000455,7,TW_Weir
769,7/20/1994,0.000468333,7,TW_Weir
770,7/21/1994,0.002511818,7,TW_Weir
771,7/22/1994,0.0007075,7,TW_Weir
772,7/23/1994,0.00045,7,TW_Weir
773,7/24/1994,0.00044,7,TW_Weir
774,7/25/1994,0.00048,7,TW_Weir
775,7/26/1994,0.00064,7,TW_Weir
776,7/27/1994,0.000741667,7,TW_Weir
777,7/28/1994,NA,7,TW_Weir
778,7/29/1994,NA,7,TW_Weir
779,7/30/1994,NA,7,TW_Weir
780,7/31/1994,NA,7,TW_Weir
781,8/1/1994,NA,8,TW_Weir
782,8/2/1994,NA,8,TW_Weir
783,8/3/1994,0.00044,8,TW_Weir
784,8/4/1994,NA,8,TW_Weir
785,8/5/1994,NA,8,TW_Weir
786,8/6/1994,NA,8,TW_Weir
787,8/7/1994,NA,8,TW_Weir
788,8/8/1994,NA,8,TW_Weir
789,8/9/1994,0.00049,8,TW_Weir
790,8/10/1994,NA,8,TW_Weir
791,8/11/1994,NA,8,TW_Weir
792,8/12/1994,NA,8,TW_Weir
793,8/13/1994,NA,8,TW_Weir
794,8/14/1994,NA,8,TW_Weir
795,8/15/1994,0.00063,8,TW_Weir
796,8/16/1994,0.000975,8,TW_Weir
797,8/17/1994,0.001103333,8,TW_Weir
798,8/18/1994,0.00119,8,TW_Weir
799,8/19/1994,0.0011,8,TW_Weir
800,8/20/1994,NA,8,TW_Weir
801,8/21/1994,NA,8,TW_Weir
802,8/22/1994,NA,8,TW_Weir
803,8/23/1994,NA,8,TW_Weir
804,8/24/1994,0.00025,8,TW_Weir
1093,6/9/1995,0.00011,6,TW_Weir
1094,6/10/1995,0.00017,6,TW_Weir
1095,6/11/1995,0.00193,6,TW_Weir
1096,6/12/1995,0.00375,6,TW_Weir
1097,6/13/1995,0.00135,6,TW_Weir
1098,6/14/1995,0.00122,6,TW_Weir
1099,6/15/1995,0.00076,6,TW_Weir
1100,6/16/1995,0.00039,6,TW_Weir
1101,6/17/1995,0.00587,6,TW_Weir
1102,6/18/1995,0.00225,6,TW_Weir
1103,6/19/1995,0.00027,6,TW_Weir
1104,6/20/1995,0.00017,6,TW_Weir
1105,6/21/1995,0.00011,6,TW_Weir
1106,6/22/1995,0.00011,6,TW_Weir
1107,6/23/1995,0.00011,6,TW_Weir
1108,6/24/1995,0.00039,6,TW_Weir
1109,6/25/1995,0.00303,6,TW_Weir
1110,6/26/1995,0.00322,6,TW_Weir
1111,6/27/1995,0.00193,6,TW_Weir
1112,6/28/1995,0.00141,6,TW_Weir
1113,6/29/1995,0.0011,6,TW_Weir
1114,6/30/1995,0.00057,6,TW_Weir
1115,7/1/1995,0.00048,7,TW_Weir
1116,7/2/1995,0.01041,7,TW_Weir
1117,7/3/1995,0.00346,7,TW_Weir
1118,7/4/1995,0.00225,7,TW_Weir
1119,7/5/1995,0.00149,7,TW_Weir
1120,7/6/1995,0.00149,7,TW_Weir
1121,7/7/1995,7.00E-04,7,TW_Weir
1122,7/8/1995,5.00E-04,7,TW_Weir
1123,7/9/1995,0.00059,7,TW_Weir
1124,7/10/1995,0.00066,7,TW_Weir
1125,7/11/1995,0.00273,7,TW_Weir
1126,7/12/1995,0.00193,7,TW_Weir
1127,7/13/1995,0.00122,7,TW_Weir
1128,7/14/1995,0.00081,7,TW_Weir
