Date,remarks,Si
3/28/2018,,8.45
4/18/2018,,8.61
5/9/2018,,8.72
5/30/2018,,8.94
6/20/2018,,8.86
7/10/2018,,9.23
7/30/2018,,9.96
8/22/2018,,10.4
9/12/2018,,10.3
10/3/2018,,10.4
10/23/2018,,10
11/14/2018,,8.89
12/5/2018,,8.39
12/28/2018,,8.16
1/15/2019,,8.48
2/6/2019,,8.89
3/20/2019,,8.34
4/10/2019,,8.34
4/30/2019,,7.84
5/22/2019,,8.7
