Date,Si,site.name
5/21/2019,7.73,GSLOOK
NA,8.65,GSWS06
NA,7.83,GSWS06
NA,8.16,GSWS06
NA,7.97,GSWS06
NA,8.22,GSWS06
NA,7.95,GSWS06
NA,8.1,GSWS06
NA,8.22,GSWS06
NA,8.47,GSWS06
NA,8.82,GSWS06
NA,8.97,GSWS06
NA,9.38,GSWS06
NA,9.56,GSWS06
NA,9.81,GSWS06
NA,9.4,GSWS06
NA,9.06,GSWS06
NA,8.7,GSWS06
NA,8,GSWS06
NA,7.85,GSWS06
NA,8.18,GSWS06
NA,7.94,GSWS06
NA,7.93,GSWS06
NA,8.05,GSWS06
NA,8.38,GSWS06
NA,8.31,GSWS06
NA,8.53,GSWS06
NA,8.41,GSWS06
NA,8.56,GSWS06
NA,8.9,GSWS06
NA,9.28,GSWS06
NA,9.35,GSWS06
NA,9.05,GSWS06
NA,9.19,GSWS06
NA,8.76,GSWS06
NA,8.77,GSWS06
NA,8.33,GSWS06
NA,8.69,GSWS06
NA,8.48,GSWS06
NA,8.64,GSWS06
NA,8.75,GSWS06
NA,8.54,GSWS06
NA,8.47,GSWS06
NA,8.67,GSWS06
NA,8.67,GSWS06
NA,8.95,GSWS06
NA,9.03,GSWS06
NA,9.38,GSWS06
NA,9.49,GSWS06
NA,9.56,GSWS06
NA,9.37,GSWS06
NA,9.34,GSWS06
NA,8.45,GSWS06
NA,8.74,GSWS06
NA,8.38,GSWS06
NA,7.17,GSWS06
NA,8.02,GSWS06
NA,8.3,GSWS06
NA,8.2,GSWS06
NA,8.2,GSWS06
NA,8.38,GSWS06
NA,8.82,GSWS06
NA,8.63,GSWS06
NA,9.09,GSWS06
NA,9.18,GSWS06
NA,9.37,GSWS06
NA,9.59,GSWS06
NA,9.39,GSWS06
NA,9.34,GSWS06
NA,8.75,GSWS06
NA,8.24,GSWS06
NA,8.2,GSWS06
NA,8.18,GSWS06
NA,8.58,GSWS06
NA,8.46,GSWS06
NA,8.4,GSWS06
NA,8.56,GSWS06
NA,8.6,GSWS06
NA,8.84,GSWS06
NA,9,GSWS06
NA,9.11,GSWS06
NA,9.51,GSWS06
NA,9.73,GSWS06
NA,9.82,GSWS06
NA,10.15,GSWS06
NA,9.26,GSWS06
NA,8.9,GSWS06
NA,8.77,GSWS06
NA,8.6,GSWS06
NA,8.63,GSWS06
NA,8.49,GSWS06
NA,8.1,GSWS06
NA,8.11,GSWS06
NA,8.03,GSWS06
NA,8.09,GSWS06
NA,8.07,GSWS06
NA,7.91,GSWS06
NA,8.04,GSWS06
NA,8.46,GSWS06
NA,8.73,GSWS06
NA,8.86,GSWS06
NA,8.97,GSWS06
NA,9.04,GSWS06
NA,8.69,GSWS06
NA,8.06,GSWS06
NA,8.07,GSWS06
NA,8.09,GSWS06
NA,7.57,GSWS06
NA,7.97,GSWS06
NA,8.03,GSWS06
NA,7.8,GSWS06
NA,7.53,GSWS06
NA,7.86,GSWS06
NA,7.9,GSWS06
NA,8.31,GSWS06
NA,8.54,GSWS06
NA,8.76,GSWS06
NA,9.16,GSWS06
NA,9.3,GSWS06
NA,9.39,GSWS06
NA,8.96,GSWS06
NA,8.32,GSWS06
NA,7.86,GSWS06
NA,8,GSWS06
NA,7.78,GSWS06
NA,7.96,GSWS06
NA,8.11,GSWS06
NA,8.22,GSWS06
NA,8.06,GSWS06
NA,8.03,GSWS06
NA,8.16,GSWS06
NA,8.21,GSWS06
NA,8.1,GSWS06
NA,8.74,GSWS06
NA,8.96,GSWS06
NA,9.21,GSWS06
NA,9.08,GSWS06
NA,9.07,GSWS06
NA,8.48,GSWS06
NA,8.21,GSWS06
NA,8.01,GSWS06
NA,7.62,GSWS06
NA,7.34,GSWS06
NA,8.08,GSWS06
NA,8.13,GSWS06
NA,7.78,GSWS06
NA,7.82,GSWS06
NA,7.72,GSWS06
NA,8.08,GSWS06
NA,8.13,GSWS06
NA,8.51,GSWS06
NA,8.68,GSWS06
NA,8.99,GSWS06
NA,9.3,GSWS06
NA,9.64,GSWS06
NA,8.95,GSWS06
NA,8.74,GSWS06
NA,7.94,GSWS06
NA,8.33,GSWS06
NA,7.66,GSWS06
NA,7.34,GSWS06
NA,8.08,GSWS06
NA,8.02,GSWS06
NA,7.36,GSWS06
NA,7.85,GSWS06
NA,8.14,GSWS06
NA,8.4,GSWS06
NA,8.41,GSWS06
NA,8.63,GSWS06
NA,8.95,GSWS06
NA,9.23,GSWS06
NA,9.43,GSWS06
NA,9.64,GSWS06
NA,8.4,GSWS06
NA,8.14,GSWS06
NA,7.57,GSWS06
NA,8.12,GSWS06
NA,8.09,GSWS06
NA,8.12,GSWS06
NA,8.12,GSWS06
NA,8.16,GSWS06
NA,8.16,GSWS06
NA,8.45,GSWS06
NA,8.44,GSWS06
NA,8.54,GSWS06
NA,8.8,GSWS06
NA,9.17,GSWS06
NA,9.41,GSWS06
NA,9.45,GSWS06
NA,8.95,GSWS06
NA,8.66,GSWS06
NA,8.65,GSWS06
NA,8.34,GSWS06
NA,8.52,GSWS06
NA,8.47,GSWS06
NA,8.53,GSWS06
NA,7.42,GSWS06
NA,7.88,GSWS06
NA,7.96,GSWS06
NA,8.17,GSWS06
NA,8.27,GSWS06
NA,8.56,GSWS06
NA,8.67,GSWS06
NA,9.17,GSWS06
NA,9.34,GSWS06
NA,9.52,GSWS06
NA,9.79,GSWS06
NA,9.35,GSWS06
NA,8.4,GSWS06
NA,8.11,GSWS06
NA,7.95,GSWS06
NA,7.45,GSWS06
NA,8,GSWS06
NA,8.15,GSWS06
NA,8.36,GSWS06
NA,8.27,GSWS06
NA,8.37,GSWS06
NA,8.56,GSWS06
NA,8.8,GSWS06
NA,9,GSWS06
NA,9.45,GSWS06
NA,9.64,GSWS06
NA,10.16,GSWS06
NA,9.66,GSWS06
NA,9.58,GSWS06
NA,10.08,GSWS06
NA,8.16,GSWS06
NA,8.12,GSWS06
NA,7.84,GSWS06
NA,8.04,GSWS06
NA,8.11,GSWS06
NA,8.28,GSWS06
NA,8.17,GSWS06
NA,8.41,GSWS06
NA,8.51,GSWS06
NA,8.61,GSWS06
NA,8.87,GSWS06
NA,9.01,GSWS06
NA,8.89,GSWS06
NA,9.35,GSWS06
NA,9.44,GSWS06
NA,9.04,GSWS06
NA,8.6,GSWS06
NA,8.55,GSWS06
NA,8.7,GSWS06
NA,8.49,GSWS06
NA,8.56,GSWS06
NA,7.98,GSWS06
NA,7.5,GSWS06
NA,7.31,GSWS06
NA,7.65,GSWS06
NA,8.07,GSWS06
NA,8.28,GSWS06
NA,8.5,GSWS06
NA,9,GSWS06
NA,9.16,GSWS06
NA,9.68,GSWS06
NA,10.12,GSWS06
NA,9.73,GSWS06
NA,8.69,GSWS06
NA,7.91,GSWS06
NA,7.78,GSWS06
NA,8.33,GSWS06
NA,8.59,GSWS06
NA,8.27,GSWS06
NA,8.23,GSWS06
NA,8.3,GSWS06
NA,8.45,GSWS06
NA,8.61,GSWS06
NA,8.72,GSWS06
NA,8.94,GSWS06
NA,8.86,GSWS06
NA,9.23,GSWS06
NA,9.96,GSWS06
NA,10.4,GSWS06
NA,10.3,GSWS06
NA,10.4,GSWS06
NA,10,GSWS06
NA,8.89,GSWS06
NA,8.39,GSWS06
NA,8.16,GSWS06
NA,8.48,GSWS06
NA,8.89,GSWS06
NA,8.34,GSWS06
NA,8.34,GSWS06
NA,7.84,GSWS06
NA,8.7,GSWS06
NA,9.16,GSWS07
NA,8.08,GSWS07
NA,8.25,GSWS07
NA,7.96,GSWS07
NA,9.11,GSWS07
NA,10.14,GSWS07
NA,10.63,GSWS07
NA,11.3,GSWS07
NA,11.65,GSWS07
NA,11.64,GSWS07
NA,11.63,GSWS07
NA,11.37,GSWS07
NA,10.53,GSWS07
NA,10.99,GSWS07
NA,9.33,GSWS07
NA,8.85,GSWS07
NA,8.41,GSWS07
NA,9.24,GSWS07
NA,8.15,GSWS07
NA,8.7,GSWS07
NA,9.18,GSWS07
NA,9.84,GSWS07
NA,10.68,GSWS07
NA,11.02,GSWS07
NA,11.57,GSWS07
NA,11.7,GSWS07
NA,11.64,GSWS07
NA,11.64,GSWS07
NA,11.26,GSWS07
NA,11.43,GSWS07
NA,10.03,GSWS07
NA,8.32,GSWS07
NA,9.15,GSWS07
NA,7.77,GSWS07
NA,8.4,GSWS07
NA,8.88,GSWS07
NA,9.76,GSWS07
NA,9.73,GSWS07
NA,10.13,GSWS07
NA,9.82,GSWS07
NA,10,GSWS07
NA,11.07,GSWS07
NA,11.6,GSWS07
NA,11.63,GSWS07
NA,11.52,GSWS07
NA,11.65,GSWS07
NA,11.01,GSWS07
NA,10.97,GSWS07
NA,9.71,GSWS07
NA,10.16,GSWS07
NA,9.94,GSWS07
NA,10.35,GSWS07
NA,10.59,GSWS07
NA,10.08,GSWS07
NA,9.17,GSWS07
NA,10.12,GSWS07
NA,9.85,GSWS07
NA,10.54,GSWS07
NA,11.04,GSWS07
NA,11.62,GSWS07
NA,12.03,GSWS07
NA,12.06,GSWS07
NA,12.19,GSWS07
NA,12.14,GSWS07
NA,10.39,GSWS07
NA,10.44,GSWS07
NA,9.17,GSWS07
NA,7,GSWS07
NA,8.24,GSWS07
NA,9.25,GSWS07
NA,9.31,GSWS07
NA,9.04,GSWS07
NA,9.32,GSWS07
NA,10.53,GSWS07
NA,10.44,GSWS07
NA,11.17,GSWS07
NA,11.51,GSWS07
NA,11.75,GSWS07
NA,11.8,GSWS07
NA,11.89,GSWS07
NA,11.6,GSWS07
NA,11.35,GSWS07
NA,9.04,GSWS07
NA,8.42,GSWS07
NA,8.06,GSWS07
NA,9.69,GSWS07
NA,9.34,GSWS07
NA,8.9,GSWS07
NA,9.48,GSWS07
NA,9.68,GSWS07
NA,10.4,GSWS07
NA,10.97,GSWS07
NA,11.36,GSWS07
NA,12.4,GSWS07
NA,12.57,GSWS07
NA,12.54,GSWS07
NA,12.69,GSWS07
NA,11.65,GSWS07
NA,11.11,GSWS07
NA,10.28,GSWS07
NA,9.02,GSWS07
NA,9.34,GSWS07
NA,9.23,GSWS07
NA,9.37,GSWS07
NA,8.88,GSWS07
NA,8.48,GSWS07
NA,8.76,GSWS07
NA,8.21,GSWS07
NA,7.93,GSWS07
NA,8.64,GSWS07
NA,9.98,GSWS07
NA,10.68,GSWS07
NA,10.81,GSWS07
NA,11,GSWS07
NA,10.94,GSWS07
NA,10.92,GSWS07
NA,9.97,GSWS07
NA,9.93,GSWS07
NA,9.66,GSWS07
NA,8.65,GSWS07
NA,8.75,GSWS07
NA,9.24,GSWS07
NA,8.62,GSWS07
NA,8.18,GSWS07
NA,8.49,GSWS07
NA,8.71,GSWS07
NA,9.85,GSWS07
NA,10.46,GSWS07
NA,11.08,GSWS07
NA,11.3,GSWS07
NA,11.46,GSWS07
NA,10.94,GSWS07
NA,10.74,GSWS07
NA,9.89,GSWS07
NA,9.85,GSWS07
NA,8.25,GSWS07
NA,8.59,GSWS07
NA,9.4,GSWS07
NA,9.49,GSWS07
NA,9.21,GSWS07
NA,8.65,GSWS07
NA,9.13,GSWS07
NA,9.33,GSWS07
NA,8.58,GSWS07
NA,10.49,GSWS07
NA,10.96,GSWS07
NA,11.41,GSWS07
NA,11.24,GSWS07
NA,11.21,GSWS07
NA,10.89,GSWS07
NA,10.32,GSWS07
NA,9.06,GSWS07
NA,7.32,GSWS07
NA,7.55,GSWS07
NA,8.23,GSWS07
NA,9.73,GSWS07
NA,8.36,GSWS07
NA,8.09,GSWS07
NA,7.81,GSWS07
NA,8.93,GSWS07
NA,9.18,GSWS07
NA,10.11,GSWS07
NA,10.68,GSWS07
NA,11.14,GSWS07
NA,11.33,GSWS07
NA,11.56,GSWS07
NA,11.2,GSWS07
NA,11.11,GSWS07
NA,10.17,GSWS07
NA,10.66,GSWS07
NA,8.64,GSWS07
NA,7.42,GSWS07
NA,8.97,GSWS07
NA,8.91,GSWS07
NA,7.38,GSWS07
NA,8.13,GSWS07
NA,9.45,GSWS07
NA,9.89,GSWS07
NA,9.76,GSWS07
NA,10.42,GSWS07
NA,11.19,GSWS07
NA,11.58,GSWS07
NA,11.7,GSWS07
NA,11.47,GSWS07
NA,10.47,GSWS07
NA,9.99,GSWS07
NA,7.63,GSWS07
NA,9.26,GSWS07
NA,9.24,GSWS07
NA,8.7,GSWS07
NA,9.14,GSWS07
NA,8.85,GSWS07
NA,8.69,GSWS07
NA,9.65,GSWS07
NA,10.26,GSWS07
NA,10.2,GSWS07
NA,10.94,GSWS07
NA,11.47,GSWS07
NA,11.63,GSWS07
NA,11.76,GSWS07
NA,11.12,GSWS07
NA,10.74,GSWS07
NA,10.9,GSWS07
NA,10.04,GSWS07
NA,10.36,GSWS07
NA,10.19,GSWS07
NA,9.97,GSWS07
NA,7.58,GSWS07
NA,8.14,GSWS07
NA,8.56,GSWS07
NA,9.17,GSWS07
NA,9.29,GSWS07
NA,10.26,GSWS07
NA,10.77,GSWS07
NA,11.47,GSWS07
NA,11.7,GSWS07
NA,11.75,GSWS07
NA,11.78,GSWS07
NA,11.53,GSWS07
NA,10.69,GSWS07
NA,9.88,GSWS07
NA,8.81,GSWS07
NA,7.85,GSWS07
NA,8.96,GSWS07
NA,9.25,GSWS07
NA,10.08,GSWS07
NA,10.09,GSWS07
NA,10.01,GSWS07
NA,10.59,GSWS07
NA,11.14,GSWS07
NA,11.45,GSWS07
NA,11.93,GSWS07
NA,11.94,GSWS07
NA,12.03,GSWS07
NA,11.79,GSWS07
NA,11.54,GSWS07
NA,11.45,GSWS07
NA,11.14,GSWS07
NA,9.95,GSWS07
NA,7.89,GSWS07
NA,9.11,GSWS07
NA,8.37,GSWS07
NA,9.05,GSWS07
NA,8.9,GSWS07
NA,9.24,GSWS07
NA,9.91,GSWS07
NA,10.59,GSWS07
NA,11.1,GSWS07
NA,11.48,GSWS07
NA,11.13,GSWS07
NA,11.18,GSWS07
NA,10.95,GSWS07
NA,10.95,GSWS07
NA,10.21,GSWS07
NA,10.27,GSWS07
NA,9.28,GSWS07
NA,9.47,GSWS07
NA,8.87,GSWS07
NA,7.51,GSWS07
NA,7.48,GSWS07
NA,7.59,GSWS07
NA,8.76,GSWS07
NA,8.93,GSWS07
NA,9.72,GSWS07
NA,10.67,GSWS07
NA,11.03,GSWS07
NA,11.91,GSWS07
NA,12.19,GSWS07
NA,11.36,GSWS07
NA,10.96,GSWS07
NA,9.93,GSWS07
NA,9.06,GSWS07
NA,9.2,GSWS07
NA,9.83,GSWS07
NA,9.22,GSWS07
NA,8.6,GSWS07
NA,9.62,GSWS07
NA,9.09,GSWS07
NA,8.88,GSWS07
NA,9.81,GSWS07
NA,10.53,GSWS07
NA,10.95,GSWS07
NA,11.65,GSWS07
NA,11.72,GSWS07
NA,12.36,GSWS07
NA,11.9,GSWS07
NA,11.6,GSWS07
NA,11.6,GSWS07
NA,11.3,GSWS07
NA,10.8,GSWS07
NA,9.74,GSWS07
NA,9.99,GSWS07
NA,9.92,GSWS07
NA,10.35,GSWS07
NA,7.7,GSWS07
NA,8.34,GSWS07
NA,10.6,GSWS07
1/12/1983,3.9,GSWS08
2/3/1983,5.43,GSWS08
2/23/1983,5.9,GSWS08
3/16/1983,7.37,GSWS08
4/6/1983,6.49,GSWS08
4/26/1983,7.47,GSWS08
5/18/1983,7.2,GSWS08
6/9/1983,8.73,GSWS08
6/30/1983,8.16,GSWS08
7/19/1983,8.25,GSWS08
8/11/1983,8.63,GSWS08
8/31/1983,8.96,GSWS08
9/20/1983,8.48,GSWS08
10/11/1983,8.96,GSWS08
11/3/1983,8.66,GSWS08
11/23/1983,7.88,GSWS08
12/14/1983,7.88,GSWS08
1/4/1984,4.56,GSWS08
1/25/1984,7.91,GSWS08
2/15/1984,7.51,GSWS08
3/8/1984,8.13,GSWS08
3/29/1984,7.9,GSWS08
4/18/1984,8.25,GSWS08
5/8/1984,8.02,GSWS08
5/30/1984,8.42,GSWS08
6/20/1984,8.34,GSWS08
7/12/1984,8.2,GSWS08
8/1/1984,8.46,GSWS08
8/22/1984,9.05,GSWS08
9/13/1984,9.02,GSWS08
10/9/1984,8.76,GSWS08
10/25/1984,8.56,GSWS08
11/13/1984,7.52,GSWS08
12/6/1984,8,GSWS08
12/27/1984,8.26,GSWS08
1/17/1985,8.36,GSWS08
2/7/1985,7.83,GSWS08
2/27/1985,7.89,GSWS08
3/19/1985,8.34,GSWS08
4/10/1985,8.05,GSWS08
5/1/1985,8.46,GSWS08
5/23/1985,8.41,GSWS08
6/6/1985,8.69,GSWS08
7/11/1985,9.24,GSWS08
7/30/1985,10.07,GSWS08
8/22/1985,9.38,GSWS08
9/10/1985,8.8,GSWS08
10/1/1985,9.01,GSWS08
10/21/1985,8.66,GSWS08
10/24/1985,7.74,GSWS08
11/14/1985,8.43,GSWS08
12/4/1985,8,GSWS08
12/18/1985,7.92,GSWS08
1/15/1986,8.35,GSWS08
2/4/1986,8.17,GSWS08
2/27/1986,6.64,GSWS08
3/18/1986,7.7,GSWS08
4/9/1986,8.14,GSWS08
4/29/1986,9.69,GSWS08
5/21/1986,8.11,GSWS08
6/12/1986,8.66,GSWS08
7/2/1986,8.94,GSWS08
7/24/1986,9.09,GSWS08
8/14/1986,9.71,GSWS08
9/4/1986,9.57,GSWS08
9/24/1986,7.91,GSWS08
10/17/1986,8.18,GSWS08
11/5/1986,8.43,GSWS08
11/24/1986,8.43,GSWS08
12/16/1986,7.08,GSWS08
1/6/1987,7.78,GSWS08
1/28/1987,7.53,GSWS08
2/19/1987,7.46,GSWS08
3/10/1987,8.17,GSWS08
3/31/1987,7.88,GSWS08
4/22/1987,8.37,GSWS08
6/2/1987,8.76,GSWS08
6/24/1987,8.78,GSWS08
7/20/1987,8.69,GSWS08
8/6/1987,9.03,GSWS08
8/25/1987,9.29,GSWS08
9/15/1987,8.82,GSWS08
10/7/1987,9.18,GSWS08
10/27/1987,8.98,GSWS08
11/18/1987,8.59,GSWS08
12/8/1987,7.87,GSWS08
12/29/1987,7.21,GSWS08
1/20/1988,7.25,GSWS08
2/10/1988,8.02,GSWS08
3/3/1988,7.93,GSWS08
3/24/1988,8.05,GSWS08
4/14/1988,7.9,GSWS08
5/3/1988,8.27,GSWS08
5/25/1988,8.51,GSWS08
6/14/1988,8.56,GSWS08
7/6/1988,8.67,GSWS08
7/26/1988,9.48,GSWS08
8/16/1988,9.25,GSWS08
9/8/1988,9.43,GSWS08
9/27/1988,8.89,GSWS08
10/18/1988,9.05,GSWS08
11/8/1988,8.48,GSWS08
11/29/1988,8.67,GSWS08
12/20/1988,7.95,GSWS08
1/10/1989,7.43,GSWS08
1/31/1989,7.9,GSWS08
2/7/1989,7.06,GSWS08
2/14/1989,7.94,GSWS08
2/21/1989,7.63,GSWS08
3/14/1989,7.33,GSWS08
4/4/1989,7.41,GSWS08
4/25/1989,7.47,GSWS08
5/16/1989,8.03,GSWS08
6/6/1989,8.05,GSWS08
6/27/1989,8.49,GSWS08
7/18/1989,8.89,GSWS08
8/8/1989,9.02,GSWS08
8/29/1989,9.23,GSWS08
9/19/1989,9.24,GSWS08
10/10/1989,9.31,GSWS08
10/31/1989,8.7,GSWS08
11/21/1989,8.56,GSWS08
12/12/1989,8.09,GSWS08
1/2/1990,8.57,GSWS08
1/9/1990,6.98,GSWS08
1/23/1990,7.79,GSWS08
2/13/1990,7.84,GSWS08
3/6/1990,8.03,GSWS08
3/27/1990,7.99,GSWS08
4/17/1990,7.98,GSWS08
5/8/1990,7.62,GSWS08
5/29/1990,8.29,GSWS08
6/19/1990,8.42,GSWS08
7/10/1990,8.96,GSWS08
7/31/1990,9.29,GSWS08
8/21/1990,9.57,GSWS08
9/11/1990,9.38,GSWS08
10/2/1990,9.42,GSWS08
10/23/1990,8.69,GSWS08
11/13/1990,8.57,GSWS08
12/4/1990,8.02,GSWS08
12/26/1990,7.59,GSWS08
1/15/1991,7.27,GSWS08
2/5/1991,7.81,GSWS08
2/26/1991,8.17,GSWS08
3/19/1991,8.05,GSWS08
4/9/1991,8.09,GSWS08
4/30/1991,8.16,GSWS08
5/21/1991,8.19,GSWS08
6/11/1991,8.5,GSWS08
7/2/1991,8.62,GSWS08
7/23/1991,8.54,GSWS08
8/13/1991,9.16,GSWS08
9/3/1991,9.27,GSWS08
9/24/1991,9.24,GSWS08
10/15/1991,9.3,GSWS08
11/5/1991,8.39,GSWS08
11/26/1991,7.72,GSWS08
12/17/1991,7.47,GSWS08
1/7/1992,8.15,GSWS08
1/28/1992,8.13,GSWS08
2/18/1992,8.3,GSWS08
3/10/1992,7.71,GSWS08
3/31/1992,8.31,GSWS08
4/21/1992,7.99,GSWS08
5/12/1992,8.48,GSWS08
6/2/1992,8.83,GSWS08
6/23/1992,9.17,GSWS08
7/14/1992,9.22,GSWS08
8/4/1992,9.53,GSWS08
8/25/1992,9.55,GSWS08
9/15/1992,9.26,GSWS08
10/6/1992,9.04,GSWS08
10/27/1992,8.85,GSWS08
11/16/1992,8.3,GSWS08
12/8/1992,7.76,GSWS08
12/29/1992,8.11,GSWS08
1/19/1993,8.21,GSWS08
2/9/1993,7.81,GSWS08
3/2/1993,8.03,GSWS08
3/23/1993,6.83,GSWS08
4/13/1993,7.42,GSWS08
5/4/1993,7.72,GSWS08
5/25/1993,8,GSWS08
6/15/1993,8.21,GSWS08
7/6/1993,8.55,GSWS08
7/27/1993,8.67,GSWS08
8/17/1993,9.08,GSWS08
9/7/1993,9.08,GSWS08
9/28/1993,9.06,GSWS08
10/19/1993,9.04,GSWS08
11/9/1993,8.64,GSWS08
11/30/1993,6.91,GSWS08
12/21/1993,7.87,GSWS08
1/11/1994,7.86,GSWS08
2/1/1994,8.23,GSWS08
2/22/1994,8.23,GSWS08
3/15/1994,7.52,GSWS08
4/5/1994,7.93,GSWS08
4/26/1994,7.98,GSWS08
5/17/1994,8.54,GSWS08
6/7/1994,8.33,GSWS08
6/28/1994,8.57,GSWS08
7/19/1994,9.14,GSWS08
8/9/1994,9.48,GSWS08
8/30/1994,9.39,GSWS08
9/20/1994,9.21,GSWS08
10/11/1994,9.28,GSWS08
10/18/1994,8.61,GSWS08
11/22/1994,8.14,GSWS08
12/13/1994,8.05,GSWS08
1/3/1995,7.66,GSWS08
1/24/1995,7.16,GSWS08
2/14/1995,6.92,GSWS08
3/7/1995,7.32,GSWS08
3/28/1995,7.71,GSWS08
4/18/1995,7.81,GSWS08
5/9/1995,7.9,GSWS08
5/30/1995,8.25,GSWS08
6/20/1995,8.46,GSWS08
7/11/1995,8.69,GSWS08
8/1/1995,9.07,GSWS08
8/22/1995,9.12,GSWS08
9/12/1995,9.3,GSWS08
10/3/1995,9.2,GSWS08
10/24/1995,8.89,GSWS08
11/14/1995,7.99,GSWS08
12/5/1995,7.64,GSWS08
12/26/1995,7.86,GSWS08
1/16/1996,7.75,GSWS08
2/5/1996,7.94,GSWS08
2/16/1996,5.87,GSWS08
4/9/1996,7.73,GSWS08
4/30/1996,7.51,GSWS08
5/21/1996,7.76,GSWS08
6/11/1996,8.07,GSWS08
7/2/1996,8.42,GSWS08
7/23/1996,8.91,GSWS08
8/13/1996,9.22,GSWS08
9/3/1996,9.04,GSWS08
9/24/1996,8.71,GSWS08
10/15/1996,8.74,GSWS08
11/5/1996,8.13,GSWS08
11/26/1996,6.97,GSWS08
12/17/1996,7.15,GSWS08
1/7/1997,6.52,GSWS08
1/28/1997,7.32,GSWS08
2/18/1997,6.77,GSWS08
3/11/1997,6.99,GSWS08
4/1/1997,7.05,GSWS08
4/22/1997,7.38,GSWS08
5/13/1997,7.58,GSWS08
6/3/1997,8.09,GSWS08
6/24/1997,8.39,GSWS08
7/15/1997,8.35,GSWS08
8/5/1997,8.78,GSWS08
8/27/1997,8.89,GSWS08
9/16/1997,8.75,GSWS08
10/7/1997,8.54,GSWS08
10/28/1997,8.67,GSWS08
11/18/1997,7.77,GSWS08
12/9/1997,8.34,GSWS08
12/30/1997,7.88,GSWS08
1/20/1998,7.17,GSWS08
2/10/1998,7.65,GSWS08
3/3/1998,7.74,GSWS08
3/24/1998,7.55,GSWS08
4/14/1998,7.83,GSWS08
5/5/1998,8.16,GSWS08
5/26/1998,8.28,GSWS08
6/16/1998,8.31,GSWS08
7/7/1998,8.65,GSWS08
7/28/1998,9.21,GSWS08
8/11/1998,9.47,GSWS08
9/8/1998,9.54,GSWS08
9/29/1998,9.23,GSWS08
10/20/1998,8.73,GSWS08
11/10/1998,8.58,GSWS08
12/1/1998,7.25,GSWS08
12/22/1998,7.29,GSWS08
1/12/1999,7.2,GSWS08
2/1/1999,7.31,GSWS08
2/24/1999,7.32,GSWS08
3/16/1999,7.19,GSWS08
4/5/1999,7.51,GSWS08
4/28/1999,7.44,GSWS08
5/18/1999,7.46,GSWS08
6/8/1999,7.77,GSWS08
6/28/1999,8.3,GSWS08
7/20/1999,8.45,GSWS08
8/10/1999,8.96,GSWS08
8/31/1999,9.08,GSWS08
9/21/1999,9.33,GSWS08
10/13/1999,8.77,GSWS08
11/3/1999,8.54,GSWS08
11/24/1999,8.4,GSWS08
12/14/1999,6.81,GSWS08
1/5/2000,7.28,GSWS08
1/25/2000,7.6,GSWS08
2/15/2000,7.3,GSWS08
3/7/2000,7.51,GSWS08
3/28/2000,7.62,GSWS08
4/18/2000,7.91,GSWS08
5/9/2000,7.95,GSWS08
5/30/2000,8.08,GSWS08
6/20/2000,8.34,GSWS08
7/11/2000,8.75,GSWS08
8/1/2000,8.94,GSWS08
8/21/2000,9.2,GSWS08
9/13/2000,9.08,GSWS08
10/4/2000,9.21,GSWS08
10/24/2000,8.64,GSWS08
11/14/2000,8.18,GSWS08
12/5/2000,8.12,GSWS08
12/27/2000,7.79,GSWS08
1/16/2001,8.09,GSWS08
2/6/2001,7.99,GSWS08
2/27/2001,8.21,GSWS08
3/20/2001,8.12,GSWS08
4/10/2001,7.95,GSWS08
5/2/2001,7.93,GSWS08
5/23/2001,8.2,GSWS08
6/12/2001,8.51,GSWS08
6/25/2001,8.82,GSWS08
7/24/2001,9,GSWS08
8/14/2001,9.28,GSWS08
9/4/2001,9.45,GSWS08
9/25/2001,9.22,GSWS08
10/17/2001,8.67,GSWS08
11/6/2001,8.45,GSWS08
11/26/2001,8.12,GSWS08
12/18/2001,7.2,GSWS08
1/8/2002,7.49,GSWS08
1/31/2002,7.49,GSWS08
2/19/2002,7.63,GSWS08
3/12/2002,7.35,GSWS08
4/3/2002,7.44,GSWS08
4/24/2002,7.16,GSWS08
5/15/2002,7.48,GSWS08
6/5/2002,8.08,GSWS08
6/25/2002,8.35,GSWS08
7/15/2002,8.89,GSWS08
8/6/2002,9.12,GSWS08
8/27/2002,9.23,GSWS08
10/9/2002,8.91,GSWS08
10/30/2002,8.58,GSWS08
11/20/2002,7.88,GSWS08
12/10/2002,8.48,GSWS08
1/1/2003,7.67,GSWS08
1/21/2003,7.73,GSWS08
2/11/2003,7.59,GSWS08
3/4/2003,7.8,GSWS08
3/26/2003,7.38,GSWS08
4/15/2003,7.58,GSWS08
5/6/2003,7.82,GSWS08
5/28/2003,8.14,GSWS08
6/18/2003,8.69,GSWS08
7/7/2003,8.86,GSWS08
7/29/2003,9.31,GSWS08
8/18/2003,9.48,GSWS08
9/9/2003,9.6,GSWS08
10/1/2003,9.06,GSWS08
10/21/2003,8.78,GSWS08
11/13/2003,8.43,GSWS08
12/2/2003,7.79,GSWS08
12/23/2003,7.28,GSWS08
1/13/2004,7.71,GSWS08
2/4/2004,7.3,GSWS08
2/24/2004,7.5,GSWS08
3/16/2004,7.68,GSWS08
4/7/2004,8,GSWS08
4/27/2004,8.02,GSWS08
5/17/2004,8.24,GSWS08
6/8/2004,8.24,GSWS08
6/28/2004,8.45,GSWS08
7/20/2004,9.02,GSWS08
8/9/2004,9.45,GSWS08
