"","site.name","year","slope","pvalue","sig","sig_slopes"
"725","Onyx River at Lake Vanda Weir",1998,-58.7568320722486,0.213509568195069,"not sig",0
"726","Onyx River at Lake Vanda Weir",1999,1.21628268914094,NA,NA,NA
"727","Onyx River at Lake Vanda Weir",2000,-8.00600654979688,0.00578843601722035,"sig",-8.00600654979688
"728","Onyx River at Lake Vanda Weir",2002,-30.1491338632131,NA,NA,NA
"729","Onyx River at Lake Vanda Weir",2004,-7.95154967825225,0.741232617384689,"not sig",0
"730","Onyx River at Lake Vanda Weir",2005,3.71118408400026,0.913585445474482,"not sig",0
"731","Onyx River at Lake Vanda Weir",2006,-1.0206961439761,0.629541960185117,"not sig",0
"732","Onyx River at Lake Vanda Weir",2007,-0.685000848418701,0.794977676491554,"not sig",0
"733","Onyx River at Lake Vanda Weir",2009,-10.5935811208919,0.174106423034963,"not sig",0
"734","Onyx River at Lake Vanda Weir",2010,2.09245717131625,0.835124424169457,"not sig",0
"735","Onyx River at Lake Vanda Weir",2011,-131.51939521732,NA,NA,NA
"736","Onyx River at Lake Vanda Weir",2012,-8.14594401575337,0.0110336658977897,"sig",-8.14594401575337
"737","Onyx River at Lake Vanda Weir",2013,-7.47016915882408,0.287305732470199,"not sig",0
"738","Onyx River at Lake Vanda Weir",2014,-6.38887723867243,0.740410428971245,"not sig",0
"739","Onyx River at Lake Vanda Weir",2015,-19.2514608870605,0.315221738158103,"not sig",0
"740","Onyx River at Lake Vanda Weir",2016,0.558098452257858,0.928448758445083,"not sig",0
"741","Onyx River at Lake Vanda Weir",2017,-1.67776112731917,0.884408512399418,"not sig",0
"742","Onyx River at Lake Vanda Weir",2018,-16.9448226742337,0.235823427749393,"not sig",0
"743","Onyx River at Lake Vanda Weir",2019,-7.3194176894548,0.0412481234694336,"sig",-7.3194176894548
"744","Onyx River at Lower Wright Weir",1996,-6.69412407440702,0.817757659089442,"not sig",0
"745","Onyx River at Lower Wright Weir",1997,0.403482389474661,0.855947630437162,"not sig",0
"746","Onyx River at Lower Wright Weir",1998,-10.5545032945731,0.668863374350668,"not sig",0
"747","Onyx River at Lower Wright Weir",1999,1.91783990319354,NA,NA,NA
"748","Onyx River at Lower Wright Weir",2000,-17.2171092932065,0.0337128690560029,"sig",-17.2171092932065
"749","Onyx River at Lower Wright Weir",2001,-113.170314194278,NA,NA,NA
"750","Onyx River at Lower Wright Weir",2002,-5.73324153680464,NA,NA,NA
"751","Onyx River at Lower Wright Weir",2003,-0.0973821370447578,0.959016837831576,"not sig",0
"752","Onyx River at Lower Wright Weir",2006,1.45501873858667,0.107724978391155,"not sig",0
"753","Onyx River at Lower Wright Weir",2007,-0.0612169731579189,0.991309356288798,"not sig",0
"754","Onyx River at Lower Wright Weir",2008,-2.58350563335266,0.809550648048865,"not sig",0
"755","Onyx River at Lower Wright Weir",2009,9.23999785699936,0.0561467981723401,"not sig",0
"756","Onyx River at Lower Wright Weir",2010,-10.3992463908197,0.252827849709016,"not sig",0
"757","Onyx River at Lower Wright Weir",2011,-0.318384377001319,0.908076514764082,"not sig",0
"758","Onyx River at Lower Wright Weir",2012,-2.60116985821754,0.276825302427309,"not sig",0
"759","Onyx River at Lower Wright Weir",2013,-3.38582767134636,0.85009214402265,"not sig",0
"760","Onyx River at Lower Wright Weir",2014,-2.33565778453649,0.918377545035273,"not sig",0
"761","Onyx River at Lower Wright Weir",2015,-2.8669438213425,0.839450675610811,"not sig",0
"762","Onyx River at Lower Wright Weir",2016,26.5633072284948,0.570640434948006,"not sig",0
"763","Onyx River at Lower Wright Weir",2017,1.60743568307874,0.792326097462047,"not sig",0
"764","Onyx River at Lower Wright Weir",2018,-6.75458256201927,0.323656977920968,"not sig",0
"765","Onyx River at Lower Wright Weir",2019,-19.72038640077,0.0566435963426068,"not sig",0
"766","Priscu Stream at B1",1994,-4.29922929479644,0.00249414538206937,"sig",-4.29922929479644
"767","Priscu Stream at B1",1995,-6.41183426572223,NA,NA,NA
"768","Priscu Stream at B1",1996,-1.27321721442243,NA,NA,NA
"769","Priscu Stream at B1",1997,-2.63899837979689,0.424797353668824,"not sig",0
"770","Priscu Stream at B1",1998,1.75852252772022,0.470350259324066,"not sig",0
"771","Priscu Stream at B1",1999,-3.24958754206011,0.00624781265261785,"sig",-3.24958754206011
"772","Priscu Stream at B1",2000,0.127782977905287,0.867665149022766,"not sig",0
"773","Priscu Stream at B1",2001,2.86603027384419,0.481438002953434,"not sig",0
"774","Priscu Stream at B1",2002,0.451363897611791,0.94209692458563,"not sig",0
"775","Priscu Stream at B1",2003,-2.3034592794572,0.460476155650305,"not sig",0
"776","Priscu Stream at B1",2004,0.139006577491731,0.976923668187802,"not sig",0
"777","Priscu Stream at B1",2006,1.41320225912611,0.679969297515843,"not sig",0
"778","Priscu Stream at B1",2008,-5.62217310246624,0.0118462224469738,"sig",-5.62217310246624
"779","Priscu Stream at B1",2009,-0.791784870380154,0.670343462155988,"not sig",0
"780","Priscu Stream at B1",2010,-1.83943901302256,0.29595466001656,"not sig",0
"781","Q1",1987,-0.968103912583985,0.00259160654706841,"sig",-0.968103912583985
"782","Q1",1988,-0.955458581780397,0.00013307033854794,"sig",-0.955458581780397
"783","Q1",1989,-0.684928908018093,0.148027022418436,"not sig",0
"784","Q1",1990,-2.04386714271933,2.52364472556224e-05,"sig",-2.04386714271933
"785","Q1",1991,-0.685854482233306,0.0169811895124672,"sig",-0.685854482233306
"786","Q1",1992,-1.90759755508702,9.60769465328822e-06,"sig",-1.90759755508702
"787","Q1",1993,-1.24712611800925,0.000537985040626714,"sig",-1.24712611800925
"788","Q1",1994,-2.62113700700818,3.49882511455361e-10,"sig",-2.62113700700818
"789","Q1",1995,-3.53383727111891,0.000142919275015851,"sig",-3.53383727111891
"790","Q1",1996,-0.579769873328518,0.00151760374184608,"sig",-0.579769873328518
"791","Q1",1997,0.133316806702046,0.381372409725738,"not sig",0
"792","Q1",1998,-0.960883906904084,0.00646581610029235,"sig",-0.960883906904084
"793","Q1",1999,-1.11679905658436,1.28067503768486e-05,"sig",-1.11679905658436
"794","Q1",2000,-1.82173786325925,8.13613555472503e-06,"sig",-1.82173786325925
"795","Q1",2001,-0.524400793710786,0.0173069791127477,"sig",-0.524400793710786
"796","Q1",2002,-0.329670796149909,0.128893709078967,"not sig",0
"797","Q1",2003,-1.62661171932633,0.000101716237198943,"sig",-1.62661171932633
"798","Q1",2004,-1.54232084551701,4.68725542368671e-08,"sig",-1.54232084551701
"799","Q1",2005,-2.75433762526036,7.11026700003246e-09,"sig",-2.75433762526036
"800","Q1",2006,-0.361484807260628,0.358855021297126,"not sig",0
"801","Q1",2007,-1.06316298286512,0.00155413134021725,"sig",-1.06316298286512
"802","Q1",2008,-1.88313434143988,0.000352764856926039,"sig",-1.88313434143988
"803","Q1",2009,-1.16102342052063,0.0370999700339799,"sig",-1.16102342052063
"804","Q1",2010,-0.187013195858606,0.176546904887978,"not sig",0
"805","Q1",2011,-1.21075146598946,0.000238485931566205,"sig",-1.21075146598946
"806","Q1",2012,-1.78427597347748,1.40096438643454e-05,"sig",-1.78427597347748
"807","Q1",2013,-0.732427060637287,0.0437633485388414,"sig",-0.732427060637287
"808","Q1",2014,-0.611681225396,0.0880933181175875,"not sig",0
"809","Q2",1987,-0.752283572918739,0.0410059896443897,"sig",-0.752283572918739
"810","Q2",1988,-1.01236179758365,0.0144924786824731,"sig",-1.01236179758365
"811","Q2",1989,-0.328493671667943,0.316452636167987,"not sig",0
"812","Q2",1990,-1.76701616172783,0.00853790048587915,"sig",-1.76701616172783
"813","Q2",1991,-0.5713166401739,0.169184389861399,"not sig",0
"814","Q2",1992,-1.88794309240906,5.86774979221832e-05,"sig",-1.88794309240906
"815","Q2",1993,-0.940925288631662,0.0313426419823218,"sig",-0.940925288631662
"816","Q2",1994,-3.07344401761879,1.70097458289556e-08,"sig",-3.07344401761879
"817","Q2",1995,-5.74291198368073,3.13362481476735e-06,"sig",-5.74291198368073
"818","Q2",1996,-0.18300658069359,0.368517561928498,"not sig",0
"819","Q2",1997,-0.0799897320929764,0.581760786979359,"not sig",0
"820","Q2",1998,-0.766855267218175,0.146465597925893,"not sig",0
"821","Q2",1999,-1.78304635060088,2.4640335232731e-06,"sig",-1.78304635060088
"822","Q2",2000,-2.24358522789703,1.74734574353792e-07,"sig",-2.24358522789703
"823","Q2",2001,-0.516907995352153,0.0360074283447412,"sig",-0.516907995352153
"824","Q2",2002,-0.358696209604183,0.133709836137791,"not sig",0
"825","Q2",2003,-1.40434366075828,0.00482670948700122,"sig",-1.40434366075828
"826","Q2",2004,-1.62952257903119,2.69643787975859e-05,"sig",-1.62952257903119
"827","Q2",2005,-2.93027751936594,4.09888809656543e-07,"sig",-2.93027751936594
"828","Q2",2006,-0.537866718848947,0.317579065356337,"not sig",0
"829","Q2",2007,-1.40418573296413,0.0110132775524112,"sig",-1.40418573296413
"830","Q2",2008,-1.82687614394589,0.021915484905057,"sig",-1.82687614394589
"831","Q2",2009,-0.928723483362557,0.206677264083224,"not sig",0
"832","Q2",2010,-3.70513974963654,9.87480808104378e-07,"sig",-3.70513974963654
"833","Q2",2011,-1.60648018375854,4.66200678188483e-05,"sig",-1.60648018375854
"834","Q2",2012,-0.984586768832762,0.141505969359256,"not sig",0
"835","Q2",2013,-0.217899695103876,0.618379669422062,"not sig",0
"836","Q2",2014,-0.224298848956435,0.5957584359961,"not sig",0
"837","Q3",1987,-3.51147268905947,4.4857692377745e-14,"sig",-3.51147268905947
"838","Q3",1988,-1.80853887600161,5.79185643925836e-05,"sig",-1.80853887600161
"839","Q3",1989,-1.02359886251441,0.0142261834681286,"sig",-1.02359886251441
"840","Q3",1990,-1.85111350608864,0.0011794422975523,"sig",-1.85111350608864
"841","Q3",1991,-0.203396386673555,0.121798344736416,"not sig",0
"842","Q3",1992,-1.75680667341744,3.69302468481111e-07,"sig",-1.75680667341744
"843","Q3",1993,-0.689133303311203,0.0351290363516214,"sig",-0.689133303311203
"844","Q3",1994,-0.102686524650323,0.499250207631114,"not sig",0
"845","Q3",1995,-3.19202973846705,2.52049050728717e-06,"sig",-3.19202973846705
"846","Q3",1996,-0.663651764516605,0.00042960568829185,"sig",-0.663651764516605
"847","Q3",1997,-0.0229680308546335,0.851097300285541,"not sig",0
"848","Q3",1998,-0.0683408868536522,0.532924970519069,"not sig",0
"849","Q3",1999,-1.54375951714483,3.27919669250393e-06,"sig",-1.54375951714483
"850","Q3",2000,-0.961103913138032,0.00945845138472522,"sig",-0.961103913138032
"851","Q3",2001,-0.165011562599179,0.288996881812384,"not sig",0
"852","Q3",2002,-0.215904682317235,0.225808717618067,"not sig",0
"853","Q3",2003,-1.67442400264553,0.000645441218191545,"sig",-1.67442400264553
"854","Q3",2004,-0.166781757412549,0.114548449320894,"not sig",0
"855","Q3",2005,-0.512293022309573,0.0199813672062641,"sig",-0.512293022309573
"856","Q3",2006,-0.58926118805324,0.111066394221738,"not sig",0
"857","Q3",2007,-1.0808955484079,0.00855273188993593,"sig",-1.0808955484079
"858","Q3",2008,-1.72707803280744,0.0005813197774926,"sig",-1.72707803280744
"859","Q3",2009,-0.682592454356223,0.141373408533787,"not sig",0
"860","Q3",2010,-2.38661909421647,3.86116072464247e-06,"sig",-2.38661909421647
"861","Q3",2011,-1.59569139886764,6.2875113249079e-06,"sig",-1.59569139886764
"862","Q3",2012,-1.5411535316379,0.00963819837533437,"sig",-1.5411535316379
"863","Q3",2013,-1.10348180381731,0.048824009973012,"sig",-1.10348180381731
"864","Q3",2014,-0.69602986808859,0.0100936874758601,"sig",-0.69602986808859
"865","Q3",2015,-2.07978145913244,0.0102782026529134,"sig",-2.07978145913244
"866","QS",1983,-1.07408537958372,0.000171843947744207,"sig",-1.07408537958372
"867","QS",1984,-3.14596520064065,7.91440067386795e-20,"sig",-3.14596520064065
"868","QS",1985,-1.61068698976408,2.61578626627164e-14,"sig",-1.61068698976408
"869","QS",1986,-2.6741887714864,1.17596877188548e-06,"sig",-2.6741887714864
"870","QS",1987,-4.04006191955766,2.66990075556959e-11,"sig",-4.04006191955766
"871","QS",1988,-3.1888613288412,3.55189382404833e-07,"sig",-3.1888613288412
"872","QS",1989,0.0604704428897939,0.879214589494966,"not sig",0
"873","QS",1990,-0.387655096260781,0.43544913647845,"not sig",0
"874","QS",1991,-2.98224623786571,0.0387993411614758,"sig",-2.98224623786571
"875","QS",1992,-3.98870416090319,2.12881673433385e-07,"sig",-3.98870416090319
"876","QS",1993,-4.62753129161207,1.26711525422325e-05,"sig",-4.62753129161207
"877","QS",1994,-3.12937847663557,7.90158934908676e-06,"sig",-3.12937847663557
"878","QS",1995,-4.37898853857409,1.7143095009624e-05,"sig",-4.37898853857409
"879","QS",1996,-0.944524999478242,0.00206335666695544,"sig",-0.944524999478242
"880","QS",1997,-0.435130075028059,0.00700311111215611,"sig",-0.435130075028059
"881","QS",1998,-0.845924211152662,0.0629110832131442,"not sig",0
"882","QS",1999,-1.76582206708722,0.00056933424932021,"sig",-1.76582206708722
"883","QS",2000,-2.14372575290392,1.48386775872798e-06,"sig",-2.14372575290392
"884","QS",2001,-1.72013046626598,0.00286249099433712,"sig",-1.72013046626598
"885","QS",2002,-0.867015309283789,0.00700588627453196,"sig",-0.867015309283789
"886","QS",2003,-1.75081818781041,1.48083700182515e-09,"sig",-1.75081818781041
"887","QS",2004,-1.97242039909241,1.15638032721093e-14,"sig",-1.97242039909241
"888","QS",2005,-2.3651371198786,3.55649354554224e-11,"sig",-2.3651371198786
"889","QS",2006,-2.88832340548386,5.12426999378515e-09,"sig",-2.88832340548386
"890","QS",2007,-3.31317837112737,7.57742352509756e-14,"sig",-3.31317837112737
"891","QS",2008,-3.57992055692948,1.00698507834077e-06,"sig",-3.57992055692948
"892","QS",2009,-3.81365444388719,6.0761830855573e-12,"sig",-3.81365444388719
"893","QS",2010,-2.3961096815043,3.70019046027202e-11,"sig",-2.3961096815043
"894","QS",2011,-1.36040910828866,1.20314522720961e-07,"sig",-1.36040910828866
"895","QS",2012,-1.68382240158875,8.2591650161018e-06,"sig",-1.68382240158875
"896","QS",2013,-1.61321206463616,8.39078323829631e-06,"sig",-1.61321206463616
"897","QS",2014,-2.74845214427502,2.5141213053208e-06,"sig",-2.74845214427502
"898","S65",2002,0.844959576585543,0.00733484338499707,"sig",0.844959576585543
"899","S65",2003,0.543191030674028,0.000497769944660933,"sig",0.543191030674028
"900","S65",2004,0.340992513518603,0.146901925288975,"not sig",0
"901","S65",2005,0.0893418502700719,0.641400188120856,"not sig",0
"902","S65",2008,0.271710330279767,0.252215137883997,"not sig",0
"903","S65",2009,0.613179987131941,0.000312030814154919,"sig",0.613179987131941
"904","S65",2010,-0.488945227206907,0.0121017740990345,"sig",-0.488945227206907
"905","S65",2012,-0.178390700587713,0.379062089862191,"not sig",0
"906","S65",2013,0.752066383845058,0.000170522799265113,"sig",0.752066383845058
"907","S65",2014,-0.211162667120366,0.407124643048344,"not sig",0
"908","S65",2015,-0.253822425838385,0.231796875072923,"not sig",0
"909","S65",2016,-0.0521628596544592,0.854426878317815,"not sig",0
"910","S65",2017,0.0505686373861709,0.891133878823847,"not sig",0
"911","S65",2018,0.564781206945011,0.00199001711755217,"sig",0.564781206945011
"912","S65",2019,-0.906754416313015,0.101530931556385,"not sig",0
"913","S65A",2002,1.01664056745708,0.00132497706467849,"sig",1.01664056745708
"914","S65A",2003,0.757258076363853,0.000317060221460343,"sig",0.757258076363853
"915","S65A",2005,0.0842486010579667,0.686361500394099,"not sig",0
"916","S65A",2008,0.414585243669737,0.0708379298380348,"not sig",0
"917","S65A",2010,-0.644598145986801,0.0250207299864924,"sig",-0.644598145986801
"918","S65A",2011,0.506314626280957,0.032247262029612,"sig",0.506314626280957
"919","S65A",2012,0.183786104414175,0.424884075500424,"not sig",0
"920","S65A",2013,1.01552477470324,5.32681335025212e-05,"sig",1.01552477470324
"921","S65A",2014,0.0939600842456676,0.596878908511891,"not sig",0
"922","S65A",2015,-0.402051913219532,0.15737771784713,"not sig",0
"923","S65A",2016,0.103459355407384,0.810547300709015,"not sig",0
"924","S65A",2017,0.584441799419352,0.00837056383799406,"sig",0.584441799419352
"925","S65A",2018,0.949978699841092,8.74328194896633e-06,"sig",0.949978699841092
"926","S65A",2019,-1.65989171935352,0.162200406432309,"not sig",0
"927","S65D",1999,-0.111330800590793,0.731983456702283,"not sig",0
"928","S65D",2002,1.09373412139482,0.000563309369555919,"sig",1.09373412139482
"929","S65D",2004,0.835796749159425,0.0423650341394542,"sig",0.835796749159425
"930","S65D",2005,0.0858170467474351,0.791396997413889,"not sig",0
"931","S65D",2006,-0.470919263548193,0.00235420911874404,"sig",-0.470919263548193
"932","S65D",2008,0.764686150714895,0.0448562008315561,"sig",0.764686150714895
"933","S65D",2009,0.578847296411417,0.0574366757059983,"not sig",0
"934","S65D",2010,-1.07790955396738,0.0005293250787366,"sig",-1.07790955396738
"935","S65D",2011,0.732357828267615,0.0675571485328929,"not sig",0
"936","S65D",2012,0.248960282979904,0.364879824947047,"not sig",0
"937","S65D",2013,0.694010021064038,0.00816091870631305,"sig",0.694010021064038
"938","S65D",2014,0.243454472942145,0.0864881789173476,"not sig",0
"939","S65D",2015,-0.291041040683104,0.168073069334355,"not sig",0
"940","S65D",2016,0.117658411554726,0.735045851360745,"not sig",0
"941","S65D",2017,0.733757709661676,0.00435461484772986,"sig",0.733757709661676
"942","S65D",2018,0.747704844490956,0.000850702149988323,"sig",0.747704844490956
"943","S65D",2019,-1.19380638537901,0.200513191686502,"not sig",0
"944","S65E",2002,1.06796035912331,0.0002989028963028,"sig",1.06796035912331
"945","S65E",2003,0.658117539704798,0.0640052228194695,"not sig",0
"946","S65E",2004,0.869977125092267,0.00413177168091958,"sig",0.869977125092267
"947","S65E",2005,0.0720110935965795,0.7951642658473,"not sig",0
"948","S65E",2008,0.834808483293584,0.0717030163131867,"not sig",0
"949","S65E",2009,0.683095340888498,0.00989774418347062,"sig",0.683095340888498
"950","S65E",2010,-1.00516053603365,0.00214420265485777,"sig",-1.00516053603365
"951","S65E",2012,0.408463863962637,0.247785919392959,"not sig",0
"952","S65E",2013,0.648460555167863,0.0302347917931378,"sig",0.648460555167863
"953","S65E",2014,0.320012762573966,0.0876760909037731,"not sig",0
"954","S65E",2015,-0.211998858292283,0.393640268542481,"not sig",0
"955","S65E",2017,1.01544620071016,9.6960687927316e-05,"sig",1.01544620071016
"956","S65E",2018,0.949215385035732,0.000740022072762954,"sig",0.949215385035732
"957","S65E",2019,-1.29968926166975,0.162362140362512,"not sig",0
"958","SADDLE STREAM 007",1999,-0.0413463253125645,0.886440621463252,"not sig",0
"959","SADDLE STREAM 007",2000,-0.640511842445041,0.0253436518688318,"sig",-0.640511842445041
"960","SADDLE STREAM 007",2003,-0.384677996279351,0.202554769691758,"not sig",0
"961","SADDLE STREAM 007",2004,1.99674025676498,0.0214250543967,"sig",1.99674025676498
"962","SADDLE STREAM 007",2005,-0.246430165519966,0.131673986965684,"not sig",0
"963","SADDLE STREAM 007",2006,-0.0173759025845511,0.915196167543914,"not sig",0
"964","SADDLE STREAM 007",2007,-0.00813184200693276,0.977925870865008,"not sig",0
"965","SADDLE STREAM 007",2008,-0.309805449190315,0.304480936050986,"not sig",0
"966","SADDLE STREAM 007",2009,0.310548794616167,0.385603701194332,"not sig",0
"967","SADDLE STREAM 007",2010,-0.499755850937069,0.0413513575631265,"sig",-0.499755850937069
"968","SADDLE STREAM 007",2011,-0.451906732876346,0.279128769888115,"not sig",0
"969","SADDLE STREAM 007",2012,-0.809320020083136,0.194046622513889,"not sig",0
"970","SADDLE STREAM 007",2013,-0.285884931227993,0.33015610004508,"not sig",0
"971","SADDLE STREAM 007",2014,-0.493558238478521,0.31261229262138,"not sig",0
"972","SADDLE STREAM 007",2015,-0.524597795415859,0.0488283209324342,"sig",-0.524597795415859
"973","SADDLE STREAM 007",2016,-0.933279031606154,0.544364704281596,"not sig",0
"974","SADDLE STREAM 007",2017,-1.43527281721234,0.0485109286801032,"sig",-1.43527281721234
"975","SADDLE STREAM 007",2018,-0.0931104229432422,0.615689707052608,"not sig",0
"976","Sagehen",1986,-6.32082449224959,0.0104981639327645,"sig",-6.32082449224959
"977","Sagehen",1987,-5.56407230554923,0.00369068473563374,"sig",-5.56407230554923
"978","Sagehen",1988,-2.61139814884379,0.0970351561650178,"not sig",0
"979","Sagehen",1989,-6.47915755100752,0.00450078125143075,"sig",-6.47915755100752
"980","Sagehen",1990,-6.26107347252649,0.000163521793750369,"sig",-6.26107347252649
"981","Sagehen",1991,-6.45956790973872,6.25745394556911e-05,"sig",-6.45956790973872
"982","Sagehen",1992,-6.44398744035438,0.0171945467700302,"sig",-6.44398744035438
"983","Sagehen",1993,-6.30718705895097,0.0019271830214542,"sig",-6.30718705895097
"984","Sagehen",1994,-5.22298718059723,0.0907430895377609,"not sig",0
"985","Sagehen",1995,-7.68317736821208,0.0126078764883017,"sig",-7.68317736821208
"986","Sagehen",2000,-42.2183241060174,NA,NA,NA
"987","Sagehen",2001,-5.02428254029819,1.3671197337693e-26,"sig",-5.02428254029819
"988","Sagehen",2002,-6.1333504640592,2.49489898613312e-40,"sig",-6.1333504640592
"989","Sagehen",2003,-5.49968115759483,1.34391199390052e-07,"sig",-5.49968115759483
"990","Sagehen",2004,-5.05679932986669,9.39523104379299e-22,"sig",-5.05679932986669
"991","Sagehen",2005,-6.39902047027609,6.77848871202541e-17,"sig",-6.39902047027609
"992","Sagehen",2006,-6.44802200640192,3.16417969126491e-12,"sig",-6.44802200640192
"993","Sagehen",2007,-5.61033417865039,8.21085010195303e-09,"sig",-5.61033417865039
"994","Sagehen",2008,-5.83158628428955,7.20743277288756e-08,"sig",-5.83158628428955
"995","Sagehen",2009,-6.31549497124196,7.86631999141587e-09,"sig",-6.31549497124196
"996","Sagehen",2010,-6.18989425509871,8.43444395274322e-11,"sig",-6.18989425509871
"997","Sagehen",2011,-6.48115190104034,2.47463126912442e-06,"sig",-6.48115190104034
"998","Sagehen",2012,-6.37514840054735,2.58532533339081e-07,"sig",-6.37514840054735
"999","Sagehen",2013,-5.82014762148602,1.33164407104668e-06,"sig",-5.82014762148602
"1000","Sagehen",2014,-5.22348179614979,3.1188485414211e-06,"sig",-5.22348179614979
"1001","Sagehen",2015,-4.18759249753947,1.01441511366312e-07,"sig",-4.18759249753947
"1002","Sagehen",2016,-6.25977689447555,9.44151334215899e-08,"sig",-6.25977689447555
"1003","Sagehen",2017,-5.23621171293146,6.95421847323233e-08,"sig",-5.23621171293146
"1004","Sagehen",2018,-5.75909462248831,2.43272039818051e-13,"sig",-5.75909462248831
"1005","Sagehen",2019,-5.87234689330618,5.17781679306159e-10,"sig",-5.87234689330618
"1006","SG16.2C",1997,-0.180380914683296,0.510566214170921,"not sig",0
"1007","SG16.2C",1998,1.28113106188083,0.294702942611029,"not sig",0
"1008","SG16.2C",1999,2.73563624404134,0.0666238043942515,"not sig",0
"1009","SG16.2C",2000,1.59783943078736,0.00385274459193807,"sig",1.59783943078736
"1010","SG16.2C",2001,0.807246480026946,0.0646717911643046,"not sig",0
"1011","SG16.2C",2002,1.00305851365207,0.212804637016803,"not sig",0
"1012","SG16.2C",2004,2.10666838224164,0.00192763367713151,"sig",2.10666838224164
"1013","SG16.2C",2005,0.129366632421609,0.794908397779617,"not sig",0
"1014","SG16.2C",2006,0.625527302538876,0.172959375139787,"not sig",0
"1015","SG16.2C",2007,2.08891363238826,0.10578458659526,"not sig",0
"1016","SG16.2C",2008,1.7311773651123,0.166683641829298,"not sig",0
"1017","SG16.2C",2009,1.18562388144728,0.246614748132259,"not sig",0
"1018","SG16.2C",2010,0.13918031372268,0.929624735352251,"not sig",0
"1019","SG16.2C",2011,3.10698301508705,0.22696744061184,"not sig",0
"1020","SG16.2C",2012,0.0816292749575848,0.865771625647476,"not sig",0
"1021","SG16.2C",2013,1.72321973894031,0.222424278560444,"not sig",0
"1022","SG16.2C",2014,1.42383991230258,0.0368497497512013,"sig",1.42383991230258
"1023","SG16.2C",2015,0.925899045650903,0.27558682952659,"not sig",0
"1024","SG16.2C",2016,-0.0468864864455295,0.952804724213264,"not sig",0
"1025","SG16.2C",2017,2.49284404284294,0.264657585317924,"not sig",0
"1026","SG16.2C",2018,0.15866995246013,0.808337468262172,"not sig",0
"1027","SG16.2C",2019,0.820012757327392,0.590927499820811,"not sig",0
"1028","Von Guerard Stream at F6",1995,-8.99646667922696,0.693183227157187,"not sig",0
"1029","Von Guerard Stream at F6",1996,1.73061193384226,0.801634041899672,"not sig",0
"1030","Von Guerard Stream at F6",1997,-2.46855457130571,NA,NA,NA
"1031","Von Guerard Stream at F6",1999,1.46737843270926e-16,NA,NA,NA
"1032","Von Guerard Stream at F6",2003,-0.38547554959266,0.656124866407934,"not sig",0
"1033","Von Guerard Stream at F6",2004,-1.08898091108582,0.843267344004436,"not sig",0
"1034","Von Guerard Stream at F6",2005,-0.789457237382313,0.661131269474876,"not sig",0
"1035","Von Guerard Stream at F6",2007,1.49258074949178,0.377154095757641,"not sig",0
"1036","Von Guerard Stream at F6",2008,1.97608398383925,0.41791384549688,"not sig",0
"1037","Von Guerard Stream at F6",2009,-4.62598367675925,0.124755338679918,"not sig",0
"1038","Von Guerard Stream at F6",2010,-7.55522936458234,0.0434768289969333,"sig",-7.55522936458234
"1039","Von Guerard Stream at F6",2011,-5.36720642046467,NA,NA,NA
"1040","Von Guerard Stream at F6",2012,-7.97846446735535,0.0755838697174822,"not sig",0
"1041","Von Guerard Stream at F6",2013,-7.36946654003356,0.21230481297949,"not sig",0
"1042","Von Guerard Stream at F6",2014,-28.7311391088012,0.44493385534056,"not sig",0
"1043","Von Guerard Stream at F6",2016,-10.0596820937336,0.229590987168484,"not sig",0
"1044","Von Guerard Stream at F6",2017,-2.46796721916166,0.226620906123976,"not sig",0
"1045","Von Guerard Stream at F6",2019,-53.8112521236844,NA,NA,NA
"1046","WP02.6M",1997,0.0741401200651668,0.349638803755643,"not sig",0
"1047","WP02.6M",1998,0.424564122541976,0.000277334238963239,"sig",0.424564122541976
"1048","WP02.6M",1999,0.747713893871085,0.00258693565491377,"sig",0.747713893871085
"1049","WP02.6M",2000,-0.0630349126969915,0.644545789821456,"not sig",0
"1050","WP02.6M",2001,0.409207308632627,0.0607967746906355,"not sig",0
"1051","WP02.6M",2002,0.246130017724745,0.252318791854777,"not sig",0
"1052","WP02.6M",2004,0.342414279226419,0.188318016552962,"not sig",0
"1053","WP02.6M",2005,0.0336622685617042,0.746098464239016,"not sig",0
"1054","WP02.6M",2006,0.267287608318092,0.120342572766766,"not sig",0
"1055","WP02.6M",2007,0.491012895558562,0.0164273892759974,"sig",0.491012895558562
"1056","WP02.6M",2008,0.770774531634522,0.0443065750601748,"sig",0.770774531634522
"1057","WP02.6M",2009,0.362886582351376,0.412942864759534,"not sig",0
"1058","WP02.6M",2010,1.02526176313314,0.126341764599162,"not sig",0
"1059","WP02.6M",2011,0.574583781490838,0.00965298495931038,"sig",0.574583781490838
"1060","WP02.6M",2012,0.514921435991075,0.0395732903770573,"sig",0.514921435991075
"1061","WP02.6M",2013,1.57908242407292,0.138646153823779,"not sig",0
"1062","WP02.6M",2014,0.216926260048524,0.548088998516546,"not sig",0
"1063","WP02.6M",2015,0.337426823267212,0.0465324739778933,"sig",0.337426823267212
"1064","WP02.6M",2016,0.391347563565695,0.0416164228310628,"sig",0.391347563565695
"1065","WP02.6M",2017,0.479888224153562,0.00055172856271669,"sig",0.479888224153562
"1066","WP02.6M",2018,0.2265170730601,0.00495447868050795,"sig",0.2265170730601
"1067","WP02.6M",2019,0.717066164053157,0.00596497105643813,"sig",0.717066164053157
"1068","ws1",1970,16.4647771340351,0.59018784029637,"not sig",0
